epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
128,1946.17,0.71884,0.68262,1.00369,0.77976,0.72545,0.76329,0.46325,1.53056,1.38097,1.62751,0.000464188,0.000464188,0.000464188
129,1957.95,0.73369,0.69131,1.00243,0.76636,0.72504,0.75811,0.46974,1.48312,1.47788,1.62502,0.000458,0.000458,0.000458
130,1969.49,0.71113,0.68423,1.007,0.75324,0.72217,0.75498,0.46864,1.49434,1.50323,1.63894,0.000451813,0.000451813,0.000451813
131,1981.14,0.77489,0.70639,1.04699,0.80512,0.62587,0.72212,0.46007,1.5538,1.6645,1.7402,0.000445625,0.000445625,0.000445625
132,1993.16,0.72617,0.62272,1.00035,0.81345,0.62926,0.69688,0.46549,1.57243,1.67045,1.7954,0.000439437,0.000439437,0.000439437
133,2005.15,0.70555,0.67232,1.00226,0.81402,0.63993,0.73429,0.483,1.60101,1.69656,1.83073,0.00043325,0.00043325,0.00043325
134,2016,0.71139,0.6123,0.99145,0.79182,0.64583,0.70872,0.49916,1.63137,1.59556,1.87409,0.000427062,0.000427062,0.000427062
135,2027.07,0.76733,0.74173,1.03462,0.76399,0.64583,0.70722,0.46223,1.68485,1.56987,1.90673,0.000420875,0.000420875,0.000420875
136,2038.26,0.76724,0.6501,1.01967,0.76554,0.64583,0.71207,0.42049,1.7207,1.60079,1.92966,0.000414688,0.000414688,0.000414688
137,2049.74,0.72446,0.60642,1.00766,0.77183,0.64583,0.71665,0.42658,1.71433,1.62307,1.91071,0.0004085,0.0004085,0.0004085
138,2061.76,0.7677,0.7085,1.03605,0.79853,0.64583,0.71554,0.47635,1.65201,1.43516,1.80178,0.000402312,0.000402312,0.000402312
139,2074.25,0.78291,0.70782,1.04607,0.82127,0.64583,0.70691,0.48776,1.61125,1.3746,1.74812,0.000396125,0.000396125,0.000396125
140,2085.72,0.74428,0.66869,1.01411,0.82462,0.64583,0.73002,0.49168,1.57429,1.22754,1.67269,0.000389938,0.000389938,0.000389938
141,2097.75,0.71616,0.62423,1.00699,0.82375,0.64583,0.72826,0.49273,1.63949,1.20126,1.74038,0.00038375,0.00038375,0.00038375
142,2109.47,0.76151,0.69549,1.02296,0.83192,0.64583,0.72867,0.49387,1.72038,1.27478,1.76431,0.000377563,0.000377563,0.000377563
143,2121.72,0.75926,0.66239,1.02238,0.83913,0.64583,0.72897,0.48972,1.73739,1.29693,1.76964,0.000371375,0.000371375,0.000371375
144,2133.65,0.74675,0.72241,1.0164,0.83345,0.64583,0.71561,0.48507,1.73204,1.32314,1.76384,0.000365188,0.000365188,0.000365188
145,2145.01,0.8238,0.74728,1.06451,0.80826,0.65826,0.76986,0.49029,1.6707,1.35484,1.72674,0.000359,0.000359,0.000359
146,2156.76,0.69043,0.63671,0.99958,0.80996,0.65858,0.75271,0.4891,1.63066,1.3534,1.71795,0.000352812,0.000352812,0.000352812
147,2170.52,0.67953,0.65369,0.99311,0.80781,0.65952,0.75039,0.49058,1.63076,1.34763,1.70805,0.000346625,0.000346625,0.000346625
148,2189.69,0.70816,0.68105,1.02635,0.80852,0.75501,0.82163,0.48375,1.62739,1.33093,1.67916,0.000340438,0.000340438,0.000340438
149,2210.02,0.73085,0.69725,1.01169,0.78555,0.72917,0.80747,0.46205,1.62399,1.41513,1.63757,0.00033425,0.00033425,0.00033425
150,2229.89,0.66787,0.62869,0.98438,0.77792,0.72917,0.80684,0.45785,1.60687,1.47752,1.61829,0.000328063,0.000328063,0.000328063
151,2250.18,0.70935,0.66506,1.00573,0.76262,0.69787,0.80448,0.49516,1.56031,1.54366,1.58501,0.000321875,0.000321875,0.000321875
152,2270.46,0.70965,0.67692,0.9972,0.80734,0.65909,0.80239,0.52057,1.50376,1.52314,1.55284,0.000315687,0.000315687,0.000315687
153,2291.69,0.75101,0.68011,1.01902,0.80951,0.66251,0.80128,0.52802,1.48126,1.45784,1.56236,0.0003095,0.0003095,0.0003095
154,2312.85,0.64663,0.6213,0.9794,0.79083,0.66663,0.79989,0.50964,1.50038,1.4673,1.59891,0.000303313,0.000303313,0.000303313
155,2328.25,0.68905,0.66351,1.01507,0.77673,0.67154,0.79989,0.50523,1.49228,1.35417,1.61932,0.000297125,0.000297125,0.000297125
