epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
116,3176.84,0.95022,0.87157,1.16786,0.85472,0.71099,0.74734,0.55025,1.17865,0.74951,1.34315,0.00068075,0.00068075,0.00068075
117,3215.03,0.92354,0.79656,1.16771,0.84471,0.73333,0.73057,0.519,1.27418,0.85946,1.39129,0.0006758,0.0006758,0.0006758
118,3252.12,0.92493,0.86002,1.17082,0.86171,0.67885,0.77579,0.58451,1.10167,0.89798,1.28523,0.00067085,0.00067085,0.00067085
119,3289.63,0.88409,0.84415,1.13975,0.87294,0.68046,0.76229,0.59412,1.06878,0.88151,1.27126,0.0006659,0.0006659,0.0006659
120,3327.06,0.88916,0.78463,1.13511,0.93941,0.7245,0.7511,0.58727,1.17171,0.84458,1.35674,0.00066095,0.00066095,0.00066095
121,3363.08,0.81625,0.73249,1.10333,0.93027,0.72924,0.75894,0.61007,1.17288,0.81116,1.3977,0.000656,0.000656,0.000656
122,3400.9,0.88012,0.79814,1.14858,0.89754,0.71118,0.75891,0.60507,1.122,0.80002,1.36775,0.00065105,0.00065105,0.00065105
123,3438.38,0.82587,0.80801,1.11349,0.89747,0.70757,0.74602,0.59065,1.20832,0.8182,1.35857,0.0006461,0.0006461,0.0006461
124,3476.18,0.87298,0.74992,1.10604,0.91767,0.71359,0.75321,0.59868,1.09358,0.80988,1.35712,0.00064115,0.00064115,0.00064115
125,3512.55,0.86111,0.76545,1.10883,0.90386,0.72704,0.74206,0.58829,1.08379,0.80297,1.31928,0.0006362,0.0006362,0.0006362
126,3547.23,0.87413,0.8005,1.13937,0.86585,0.72729,0.73756,0.57394,1.07236,0.78416,1.32409,0.00063125,0.00063125,0.00063125
127,3569.31,0.85662,0.76542,1.13332,0.87193,0.69926,0.75802,0.56798,1.10337,0.84031,1.41873,0.0006263,0.0006263,0.0006263
128,3590.73,0.81665,0.72998,1.10661,0.84674,0.69167,0.75,0.56656,1.06669,0.90947,1.42633,0.00062135,0.00062135,0.00062135
129,3614.65,0.85775,0.76231,1.12748,0.8685,0.68252,0.74623,0.5393,1.25919,0.95591,1.48325,0.0006164,0.0006164,0.0006164
130,3637.46,0.86574,0.73738,1.12141,0.85739,0.69777,0.7484,0.51473,1.34937,0.87079,1.52373,0.00061145,0.00061145,0.00061145
131,3660.3,0.87396,0.74997,1.11734,0.79208,0.66969,0.74577,0.56417,1.26861,0.8946,1.42258,0.0006065,0.0006065,0.0006065
132,3684.42,0.8966,0.77731,1.15504,0.85381,0.69737,0.74605,0.56181,1.17988,0.85053,1.34211,0.00060155,0.00060155,0.00060155
133,3709.11,0.86578,0.76617,1.11347,0.92571,0.6652,0.74662,0.55315,1.19886,0.86582,1.36673,0.0005966,0.0005966,0.0005966
134,3732.59,0.7884,0.71106,1.08821,0.90225,0.64236,0.74724,0.53164,1.15519,0.89868,1.28832,0.00059165,0.00059165,0.00059165
135,3754.28,0.7765,0.67322,1.09208,0.94479,0.65771,0.73975,0.52201,1.14667,0.8688,1.27003,0.0005867,0.0005867,0.0005867
136,3777.03,0.83845,0.82502,1.13177,0.94556,0.69186,0.73537,0.55387,1.12873,0.79895,1.25335,0.00058175,0.00058175,0.00058175
137,3800.22,0.84992,0.82309,1.12227,0.86099,0.71671,0.74751,0.57442,1.13556,0.88942,1.28195,0.0005768,0.0005768,0.0005768
138,3822.59,0.79782,0.75682,1.09407,0.93743,0.68347,0.75008,0.55321,1.14609,0.81789,1.28518,0.00057185,0.00057185,0.00057185
139,3845.01,0.83436,0.76554,1.11115,0.92564,0.68461,0.76147,0.5586,1.143,0.84243,1.28749,0.0005669,0.0005669,0.0005669
140,3868.59,0.75546,0.69817,1.07154,0.91727,0.68798,0.77488,0.58573,1.09669,0.84667,1.2658,0.00056195,0.00056195,0.00056195
141,3890.72,0.75629,0.69141,1.07913,0.93303,0.68581,0.77557,0.60055,1.03585,0.80834,1.288,0.000557,0.000557,0.000557
142,3912.77,0.79489,0.71187,1.09124,0.97502,0.74134,0.8565,0.58875,1.10125,0.88268,1.32425,0.00055205,0.00055205,0.00055205
143,3934.66,0.81701,0.70905,1.10526,0.96418,0.68801,0.74934,0.57726,1.1449,0.84112,1.39424,0.0005471,0.0005471,0.0005471
144,3957,0.84758,0.77622,1.11367,0.82538,0.69167,0.75035,0.58924,1.11142,0.87801,1.34836,0.00054215,0.00054215,0.00054215
145,3981.66,0.78815,0.68756,1.06423,0.83422,0.73333,0.72382,0.55559,1.18454,0.82317,1.40295,0.0005372,0.0005372,0.0005372
146,4020.55,0.80686,0.69486,1.10275,0.89196,0.72708,0.72677,0.559,1.24739,0.80301,1.44187,0.00053225,0.00053225,0.00053225
147,4059.83,0.74638,0.66389,1.07229,0.88874,0.73333,0.7273,0.55894,1.22626,0.80497,1.41359,0.0005273,0.0005273,0.0005273
148,4097.62,0.80858,0.69986,1.09484,0.89878,0.71187,0.74104,0.537,1.28947,0.85767,1.45274,0.00052235,0.00052235,0.00052235
149,4136.78,0.76979,0.70455,1.08082,0.87423,0.73195,0.74148,0.56718,1.26929,0.86071,1.44653,0.0005174,0.0005174,0.0005174
150,4175.98,0.76332,0.68287,1.07728,0.9161,0.70043,0.74285,0.59934,1.32676,0.84902,1.50706,0.00051245,0.00051245,0.00051245
151,4215.63,0.82792,0.71644,1.11115,0.89578,0.68332,0.74342,0.58345,1.29555,0.88965,1.4856,0.0005075,0.0005075,0.0005075
152,4255.49,0.81776,0.7244,1.12208,0.9085,0.65946,0.73182,0.5725,1.29157,0.84529,1.51021,0.00050255,0.00050255,0.00050255
153,4293.07,0.76738,0.66534,1.06704,0.86977,0.67087,0.73052,0.5797,1.21746,0.84853,1.42975,0.0004976,0.0004976,0.0004976
154,4331.69,0.76396,0.70053,1.08336,0.89529,0.71674,0.73702,0.58011,1.16429,0.88283,1.35891,0.00049265,0.00049265,0.00049265
155,4369.66,0.70867,0.61935,1.05238,0.91775,0.67213,0.76194,0.58313,1.15534,0.82485,1.35756,0.0004877,0.0004877,0.0004877
156,4408.47,0.77647,0.69189,1.075,0.75269,0.83445,0.8303,0.60318,1.17424,0.79564,1.34144,0.00048275,0.00048275,0.00048275
157,4447.28,0.75418,0.66552,1.06975,0.8745,0.66023,0.78345,0.55545,1.27341,0.84758,1.41451,0.0004778,0.0004778,0.0004778
158,4487.17,0.75126,0.69877,1.08613,0.83446,0.68251,0.79383,0.55041,1.3392,0.87019,1.4973,0.00047285,0.00047285,0.00047285
159,4526.08,0.77136,0.6727,1.09763,0.82973,0.67724,0.81728,0.61589,1.15169,0.83515,1.39976,0.0004679,0.0004679,0.0004679
160,4565.28,0.68967,0.62966,1.04045,0.80136,0.69552,0.80806,0.62181,1.12678,0.84897,1.3733,0.00046295,0.00046295,0.00046295
161,4605.1,0.72425,0.65433,1.03999,0.74371,0.8486,0.81115,0.5799,1.21519,0.85942,1.39193,0.000458,0.000458,0.000458
162,4644.02,0.78393,0.6971,1.07213,0.75426,0.84974,0.80696,0.57187,1.18015,0.9162,1.36797,0.00045305,0.00045305,0.00045305
163,4682.88,0.75842,0.65574,1.05059,0.75719,0.85095,0.77006,0.53194,1.06527,0.84943,1.31584,0.0004481,0.0004481,0.0004481
164,4721.01,0.73911,0.68627,1.06522,0.73858,0.84824,0.81681,0.58141,1.13501,0.79489,1.39341,0.00044315,0.00044315,0.00044315
165,4759.59,0.75245,0.62102,1.06096,0.85681,0.71436,0.73796,0.57273,1.11834,0.81498,1.3707,0.0004382,0.0004382,0.0004382
166,4799.06,0.76963,0.69704,1.08482,0.80448,0.71855,0.743,0.58759,0.99851,0.7616,1.34395,0.00043325,0.00043325,0.00043325
167,4836.54,0.71435,0.6441,1.06751,0.94184,0.66514,0.7498,0.59229,1.0308,0.75372,1.34996,0.0004283,0.0004283,0.0004283
168,4868.4,0.72705,0.65496,1.06707,0.93762,0.67148,0.75291,0.59295,1.24362,0.84332,1.46823,0.00042335,0.00042335,0.00042335
169,4900.36,0.67385,0.59773,1.02034,0.93867,0.68537,0.77478,0.61005,1.17869,0.89302,1.4213,0.0004184,0.0004184,0.0004184
170,4939.14,0.73796,0.68418,1.0626,0.92887,0.68958,0.78281,0.61249,1.13858,0.81229,1.40706,0.00041345,0.00041345,0.00041345
171,4978.05,0.68412,0.63633,1.05165,0.92905,0.70127,0.76194,0.59397,1.2123,0.81133,1.40644,0.0004085,0.0004085,0.0004085
172,5016.42,0.7282,0.66521,1.07437,0.92487,0.69896,0.7601,0.58884,1.25001,0.85269,1.38427,0.00040355,0.00040355,0.00040355
