epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
130,617.083,0.6348,0.52716,0.97474,0.77455,0.64583,0.70412,0.48514,1.52454,1.61957,1.67611,0.000451813,0.000451813,0.000451813
131,620.197,0.65338,0.57329,0.99002,0.77765,0.64583,0.69533,0.47502,1.53092,1.65168,1.65941,0.000445625,0.000445625,0.000445625
132,623.451,0.63522,0.5689,0.97232,0.81103,0.65544,0.73339,0.49133,1.47724,1.5956,1.56793,0.000439437,0.000439437,0.000439437
133,626.517,0.64698,0.58775,0.97777,0.82723,0.64583,0.65324,0.47616,1.51983,1.61033,1.57513,0.00043325,0.00043325,0.00043325
134,631.406,0.60389,0.51334,0.95516,0.84147,0.64583,0.65344,0.48793,1.4931,1.54481,1.55291,0.000427062,0.000427062,0.000427062
135,636.524,0.59318,0.48556,0.95581,0.8377,0.64583,0.66273,0.51598,1.48522,1.61337,1.54635,0.000420875,0.000420875,0.000420875
136,641.68,0.65201,0.58531,1.0109,0.82224,0.64583,0.71178,0.52081,1.45498,1.66216,1.57439,0.000414688,0.000414688,0.000414688
137,647.007,0.61904,0.54017,0.96186,0.82234,0.63478,0.6833,0.52822,1.43212,1.64577,1.56343,0.0004085,0.0004085,0.0004085
138,652.006,0.59985,0.52029,0.93519,0.81767,0.60734,0.69315,0.52658,1.48307,1.66436,1.56092,0.000402312,0.000402312,0.000402312
139,657.322,0.58188,0.54279,0.96012,0.78969,0.63204,0.68767,0.47997,1.56841,1.69282,1.60046,0.000396125,0.000396125,0.000396125
140,662.385,0.6233,0.57858,0.98137,0.79514,0.63799,0.7575,0.5188,1.66849,1.67254,1.69155,0.000389938,0.000389938,0.000389938
141,667.657,0.53344,0.45333,0.91256,0.8272,0.64436,0.76251,0.51325,1.6315,1.67759,1.71184,0.00038375,0.00038375,0.00038375
