epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
157,3072.74,0.68997,0.64516,1.04191,0.83888,0.72917,0.73181,0.40259,1.57284,1.25903,1.67538,0.00028475,0.00028475,0.00028475
158,3095.5,0.69141,0.71207,1.05712,0.8349,0.72917,0.73067,0.40153,1.60623,1.29826,1.72141,0.000278562,0.000278562,0.000278562
159,3118.12,0.70766,0.7081,1.03563,0.72204,0.64583,0.64686,0.40427,1.62726,1.39132,1.77351,0.000272375,0.000272375,0.000272375
160,3140.69,0.68927,0.65543,1.03842,0.72501,0.64583,0.61926,0.37712,1.65955,1.50373,1.8016,0.000266187,0.000266187,0.000266187
161,3163.38,0.6365,0.60035,0.99342,0.72491,0.64583,0.60647,0.36711,1.62126,1.59081,1.8079,0.00026,0.00026,0.00026
162,3186.26,0.66529,0.62415,1.04393,0.71707,0.64583,0.6036,0.36591,1.62133,1.62056,1.83068,0.000253812,0.000253812,0.000253812
163,3209.06,0.6808,0.63667,1.02226,0.78795,0.72739,0.69156,0.36044,1.59058,1.46998,1.83417,0.000247625,0.000247625,0.000247625
164,3232.6,0.67146,0.68865,1.03778,0.78314,0.72332,0.69075,0.37014,1.6021,1.50237,1.84604,0.000241438,0.000241438,0.000241438
165,3255.67,0.6698,0.697,1.04608,0.74368,0.7164,0.69184,0.39069,1.54618,1.51708,1.78286,0.00023525,0.00023525,0.00023525
166,3278.26,0.67131,0.61208,1.03139,0.7367,0.70128,0.69087,0.38781,1.50659,1.52235,1.75738,0.000229063,0.000229063,0.000229063
167,3301.27,0.66138,0.67311,1.01656,0.77931,0.64156,0.71087,0.42245,1.42459,1.55788,1.683,0.000222875,0.000222875,0.000222875
168,3323.84,0.64301,0.60768,0.99927,0.76987,0.64959,0.70686,0.42957,1.41142,1.48386,1.65555,0.000216688,0.000216688,0.000216688
169,3345.59,0.66389,0.60506,1.01623,0.72761,0.7093,0.6993,0.46489,1.37186,1.38734,1.59314,0.0002105,0.0002105,0.0002105
170,3368.69,0.63626,0.63336,1.0283,0.73414,0.71716,0.69977,0.44749,1.38376,1.3158,1.59557,0.000204313,0.000204313,0.000204313
171,3390.96,0.63638,0.65849,1.01114,0.78161,0.72693,0.70312,0.42316,1.44627,1.29156,1.63927,0.000198125,0.000198125,0.000198125
172,3413.63,0.60425,0.60936,1.00279,0.78544,0.72917,0.70395,0.42319,1.48314,1.31233,1.6855,0.000191938,0.000191938,0.000191938
173,3436.8,0.69133,0.64187,1.01535,0.79886,0.72917,0.70538,0.396,1.54158,1.44119,1.71488,0.00018575,0.00018575,0.00018575
174,3459.97,0.58538,0.57882,0.99337,0.80375,0.72917,0.70453,0.39487,1.58995,1.4795,1.74148,0.000179563,0.000179563,0.000179563
175,3476.14,0.63694,0.62392,1.01713,0.80085,0.72615,0.70397,0.38801,1.58982,1.50812,1.72825,0.000173375,0.000173375,0.000173375
176,3489.68,0.68531,0.66615,1.04003,0.79777,0.71052,0.7065,0.38731,1.63487,1.46704,1.769,0.000167188,0.000167188,0.000167188
177,3503.19,0.59513,0.60189,0.98316,0.77268,0.60417,0.66709,0.38015,1.60426,1.47936,1.78378,0.000161,0.000161,0.000161
178,3523.24,0.64787,0.61834,1.00073,0.76408,0.60417,0.66571,0.38202,1.59147,1.47325,1.78502,0.000154812,0.000154812,0.000154812
179,3546.26,0.62694,0.60984,0.98801,0.75594,0.60417,0.66603,0.3904,1.4858,1.42612,1.72958,0.000148625,0.000148625,0.000148625
180,3568.75,0.61842,0.64239,0.99258,0.75712,0.60417,0.66622,0.39091,1.4818,1.41725,1.7426,0.000142437,0.000142437,0.000142437
